NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_subgen_Pseudeleodes_inyoensis,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_subgen_Tricheleodes_barbatus,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_subgen_Tricheleodes_hirsutus,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_subgen_Tricheleodes_obesus,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_subgen_Tricheleodes_pilosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,=,OLD.Eleodes_subgen_Trichoderulus,inferred
NEW.Eleodes_subgen_Tricheleodes,<,OLD.Eleodes,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_IncertaeSedis,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_caudiferus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_longipilosus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_subgen_Pseudeleodes,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_subgen_Pseudeleodes_granosus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_subgen_Pseudeleodes_inyoensis,inferred
NEW.Eleodes_subgen_Tricheleodes,<,OLD.Eleodes_subgen_Tricheleodes,inferred
NEW.Eleodes_subgen_Tricheleodes,=,OLD.Eleodes_subgen_Tricheleodes_hirsutus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_subgen_Tricheleodes_leechi,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_subgen_Tricheleodes_obesus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_subgen_Tricheleodes_pilosus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_subgen_Tricheleodes_spoliatus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_subgen_Trichoderulus,inferred
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_subgen_Trichoderulus_tribulus,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,<,OLD.Eleodes,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_IncertaeSedis,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_caudiferus,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_longipilosus,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_subgen_Pseudeleodes,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_subgen_Pseudeleodes_inyoensis,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,<,OLD.Eleodes_subgen_Tricheleodes,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_subgen_Trichoderulus,inferred
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_subgen_Trichoderulus_tribulus,inferred
NEW.Eleodes_barbatus,=,OLD.Eleodes_subgen_Tricheleodes_barbatus,input
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,=,OLD.Eleodes_caudiferus,input
NEW.Eleodes_subgen_Pseudeleodes_granosus,=,OLD.Eleodes_subgen_Pseudeleodes,input
NEW.Eleodes_subgen_Pseudeleodes_granosus,>,OLD.Eleodes_subgen_Pseudeleodes_granosus,input
NEW.Eleodes_subgen_Pseudeleodes_granosus,>,OLD.Eleodes_subgen_Pseudeleodes_inyoensis,input
NEW.Eleodes_subgen_Pseudeleodes_leechi,=,OLD.Eleodes_subgen_Tricheleodes_leechi,input
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,=,OLD.Eleodes_longipilosus,input
NEW.Eleodes_subgen_Pseudeleodes_pilosus,<,OLD.Eleodes,input
NEW.Eleodes_subgen_Pseudeleodes_pilosus,>,OLD.Eleodes_subgen_Tricheleodes_obesus,input
NEW.Eleodes_subgen_Pseudeleodes_pilosus,>,OLD.Eleodes_subgen_Tricheleodes_pilosus,input
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes,input
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,=,OLD.Eleodes_subgen_Tricheleodes_spoliatus,input
NEW.Eleodes_subgen_Pseudeleodes_tribulus,=,OLD.Eleodes_subgen_Trichoderulus_tribulus,input
NEW.Eleodes_subgen_Tricheleodes_hirsutus,=,OLD.Eleodes_subgen_Tricheleodes_hirsutus,input
